Trailing P/E Ratio,Forward P/E Ratio,Price to Book Ratio,Earnings Per Share Trailing,Earnings Per Share Forward,Return on Equity,Debt to Equity Ratio,Free Cash Flow,Operating Margin,Price to Sales Ratio,Quick Ratio,Interest Coverage Ratio,Enterprise Value,Enterprise Value to EBITDA,PEG Ratio,Total Debt,Total Stockholder Equity,Symbol,Error
161.52727,90.92537,7.6431365,Not Available,1.98,0.05327,3.636,21268000,0.07047,7.046798,6.743,Not Available,4938861056,268.635,Not Available,,Not Available,INSP,
27.10204,10.879383,Not Available,Not Available,2.6,Not Available,Not Available,658231104,0.13106,2.135284,1.905,Not Available,7318780928,16.682,Not Available,2283817000.0,Not Available,ETSY,
90.13856,39.480213,7.240745,Not Available,3.79,0.08671,69.293,95355248,0.14343001,5.824851,1.642,Not Available,5796507136,35.241,Not Available,349404000.0,Not Available,NOVT,
32.67405,21.651512,13.814557,Not Available,4.74,0.35162997,426.587,368375008,0.44416,5.80748,0.78,Not Available,10446745600,17.154,Not Available,2164000000.0,Not Available,WH,
31.280788,19.540806,4.0520706,Not Available,3.27,0.14191,68.007,335665248,0.1112,1.8364614,1.307,Not Available,9213788160,15.935,Not Available,1167307000.0,Not Available,FLS,
13.326478,7.822096,1.4302071,Not Available,13.47,0.11429,220.677,-3199500032,0.24528,3.358901,0.34,Not Available,16094831616,16.491,Not Available,3151000000.0,Not Available,COOP,
12.006579,7.889595,2.0378158,Not Available,6.94,0.1735,658.884,Not Available,0.31902,2.6232524,Not Available,Not Available,27094542336,Not Available,Not Available,19813000000.0,Not Available,OMF,
27.844946,22.908964,4.076792,Not Available,5.38,0.16323,62.396,284484640,0.16025,2.7144082,1.059,Not Available,8448679424,15.98,Not Available,1018057000.0,Not Available,ESAB,
49.382023,14.057253,1.6905147,Not Available,3.23,0.03726,175.963,528375008,0.03706,0.47527176,0.739,Not Available,10265257984,13.349,Not Available,1620000000.0,Not Available,GXO,
Not Available,55.820896,10.310604,Not Available,0.02,-0.12156,2.547,166136256,-0.13581,14.802408,2.054,Not Available,7672679424,106.345,Not Available,Not Available,Not Available,GLBE,
123.544205,34.39686,Not Available,Not Available,12.34,Not Available,Not Available,-230831248,0.11586001,2.731273,0.177,Not Available,10719708160,27.692,Not Available,2406347000.0,Not Available,RH,
31.803572,28.306684,4.3541684,Not Available,3.7,0.13548,31.499,34393876,0.10505,2.95464,1.19,Not Available,6163106816,21.079,Not Available,1022000.0,Not Available,OLLI,
15.473341,12.291572,2.289,Not Available,13.6,0.15537,286.551,-306624992,0.08996,0.5609641,0.633,Not Available,15590223872,6.241,Not Available,5531000000.0,Not Available,R,
118.82068,36.716034,6.3042917,Not Available,4.64,0.0574,58.837,148475008,0.05965,4.5160627,0.946,Not Available,9926903808,49.884,Not Available,871700000.0,Not Available,MASI,
17.690722,20.612614,11.047211,Not Available,4.9,0.43466,377.741,541576256,0.19253999,2.6406214,1.166,Not Available,9442201600,12.858,Not Available,3376890000.0,Not Available,RHP,
100.934425,27.630928,11.257999,Not Available,2.21,0.0867,14.423,154256000,0.22742,9.349796,1.218,Not Available,6141758976,26.308,Not Available,,Not Available,STEP,
Not Available,127.7463,11.5923395,Not Available,0.31,-0.19165,176.276,123170376,-0.15966,9.093825,1.68,Not Available,4846580224,-51.651,Not Available,250477000.0,Not Available,VRNS,
Infinity,52.64148,15.231355,Not Available,0.53,0.00907,16.205,145448752,0.06335,16.391718,4.48,Not Available,5962460160,143.74,Not Available,45828000.0,Not Available,CWAN,
Not Available,Not Available,Not Available,Not Available,Not Available,-0.00682,543.884,909249984,0.60526,1.445274,0.43,Not Available,22111981568,7.381,Not Available,11007000000.0,Not Available,BIPC,
13.89697,11.16304,1.191788,Not Available,1.97,0.08922,Not Available,Not Available,0.44973,4.469673,Not Available,Not Available,12057372672,Not Available,Not Available,5024596000.0,Not Available,ONB,
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,ARBKL,
Not Available,24.21699,9.019418,Not Available,0.74,-0.38514,43.389,120701128,-0.029059999,4.894363,3.259,Not Available,4199286016,-57.144,Not Available,184147000.0,Not Available,ZETA,
Not Available,36.69231,2.1486487,Not Available,0.21,-0.02204,82.331,269262496,0.03776,2.4534066,1.462,Not Available,8187760640,15.794,Not Available,1570500000.0,Not Available,RCM,
33.949528,7.8209596,1.4752773,Not Available,14.01,0.04652,470.99,Not Available,0.09028,1.9858891,0.427,Not Available,22791094272,Not Available,Not Available,9730850000.0,Not Available,PFSI,
Not Available,-11.387681,7.486899,Not Available,-3.74,-0.73382,301.115,-171627744,-1.1109201,6.1796865,8.238,Not Available,4466526720,-13.283,Not Available,1229501000.0,Not Available,IONS,
8.380953,0.2439616,0.08796921,Not Available,0.53,0.24172,61.17,10758902784,0.16240999,0.054274958,1.73,Not Available,32296861696,2.08,Not Available,56290865000.0,Not Available,TKC,
Not Available,61.261726,Not Available,Not Available,0.82,Not Available,Not Available,327500000,-0.02566,0.47603023,0.684,Not Available,8410083328,-26.784,Not Available,3092000000.0,Not Available,W,
27.15326,20.290545,Not Available,Not Available,7.01,Not Available,Not Available,300785120,0.71058,8.534732,0.572,Not Available,8459153920,17.87,Not Available,1068751000.0,Not Available,CHH,
43.68421,28.01688,8.118352,Not Available,4.74,0.21461001,57.436,52550000,0.1196,2.806477,1.017,Not Available,7400609280,21.482,Not Available,399900000.0,Not Available,MOD,
45.585583,11.636036,1.3427806,Not Available,4.7,0.1153,31.777,450841376,0.07812,0.72549903,2.416,Not Available,6077770752,6.661,Not Available,1150835000.0,Not Available,CMC,
41.35965,24.884287,8.358448,Not Available,1.89,0.21309,46.885,145382752,0.14718,4.2832127,2.718,Not Available,7685363712,26.747,Not Available,135000000.0,Not Available,EXLS,
Not Available,11.580247,1.3834808,Not Available,0.81,-0.111219995,144.417,773500032,0.07261,0.47016892,1.097,Not Available,10814552064,28.762,Not Available,7174000000.0,Not Available,IEP,
Not Available,59.76923,1.528725,Not Available,0.35,-0.0027,96.059,-289448736,0.21405001,6.3001084,1.277,Not Available,8403954688,17.862,Not Available,2829202000.0,Not Available,KRG,
16.940712,11.803228,1.466402,Not Available,3.62,0.095290005,13.627,487687488,0.2636,2.919711,2.899,Not Available,5482372608,8.948,Not Available,304600000.0,Not Available,JHG,
9.917981,6.872181,1.080301,Not Available,13.63,0.12560001,73.032,598950016,0.0399,0.2187325,0.911,Not Available,8058469376,4.868,Not Available,2742600000.0,Not Available,LEA,
56.587303,12.361261,1.2023205,Not Available,2.87,0.025510002,Not Available,Not Available,0.4303,5.131323,Not Available,Not Available,6453545472,Not Available,Not Available,438460000.0,Not Available,CADE,
11.581633,5.8462367,0.92179,Not Available,1.9,0.07756,389.996,Not Available,0.06855,1.9620969,0.722,Not Available,35791179776,Not Available,Not Available,26804109000.0,Not Available,RITM,
27.807018,24.747837,1.7405151,Not Available,1.27,0.065359995,70.165,243097248,0.64754,13.010807,2.316,Not Available,7780114432,19.999,Not Available,1668618000.0,Not Available,EPRT,
50.195126,27.661291,4.531044,Not Available,3.71,0.09403,61.897,162971120,0.10994001,4.5230274,3.663,Not Available,6292975104,25.144,Not Available,823013000.0,Not Available,MMSI,
13.581845,10.905997,3.4777472,Not Available,8.48,0.28295,71.698,353124992,0.15285,1.2430041,1.238,Not Available,6037710336,7.731,Not Available,1087000000.0,Not Available,CBT,
Not Available,21.88847,4.6772547,Not Available,1.96,-0.06514,144.697,230549120,0.04264,2.0731452,0.812,Not Available,4545318912,23.809,Not Available,1309183000.0,Not Available,BWIN,
73.77857,31.847588,18.735716,Not Available,3.22,0.38324,123.241,393123008,-0.02823,5.982447,1.056,Not Available,8737477632,45.988,Not Available,499368000.0,Not Available,PEGA,
10.6398115,7.5150723,0.043629766,Not Available,2.99,0.23524,286.155,12101749760,0.27658,0.022503851,0.224,Not Available,316486451200,3.648,Not Available,243152000000.0,Not Available,PHI,
23.660809,29.917778,6.469175,Not Available,4.5,0.31254,228.709,Not Available,0.27128,6.245268,1.146,Not Available,6882085888,Not Available,Not Available,276720000.0,Not Available,FRHC,
9.217391,8.678363,0.97133136,Not Available,1.7,0.105179995,129.844,509918624,0.76286006,4.698201,1.517,Not Available,13105137664,Not Available,Not Available,Not Available,Not Available,OBDC,
158.92308,22.215054,2.2516894,Not Available,2.79,0.00803,75.493,-37762500,0.06755,2.190438,0.915,Not Available,7648864768,18.606,2.48,1277800000.0,Not Available,SRCL,
48.94872,28.579771,4.087357,Not Available,1.34,0.08524,34.939,276037504,0.17537001,4.173438,1.559,Not Available,6846076416,20.315,Not Available,473600000.0,Not Available,ZWS,
Not Available,-53.380505,Not Available,Not Available,-1.34,Not Available,Not Available,390161120,-0.82114,17.162449,0.959,Not Available,12393145344,-12.143,Not Available,Not Available,Not Available,RBRK,
51.93182,37.919018,4.7162027,Not Available,0.6,0.09482,27.602,-248839248,0.14994,5.6995306,1.207,Not Available,6521279488,28.303,Not Available,242047000.0,Not Available,STVN,
12.047989,15.250816,4.466016,Not Available,26.14,0.36101002,28.759,350297504,0.06151,1.1001983,1.505,Not Available,6496445952,6.638,Not Available,521461000.0,Not Available,DDS,
7.5827503,7.441858,0.9976079,Not Available,4.2,0.14380999,14.747,561875264,0.78361,4.17681,1.146,Not Available,5064051712,Not Available,Not Available,745416000.0,Not Available,ACT,
296.8421,80.75486,33.93502,Not Available,0.68,0.12689,135.969,72588752,0.04322,13.674875,0.909,Not Available,8861895680,368.8,Not Available,44059000.0,Not Available,VERX,
15.908713,11.736004,1.8329588,Not Available,6.57,0.12733,75.84,225275008,0.121759996,1.1712165,1.469,Not Available,7465289728,9.341,Not Available,1790300000.0,Not Available,TKR,
14.237642,11.268568,4.0776434,Not Available,6.45,0.29412,235.02,408487136,0.23733,1.7221624,0.672,Not Available,10167437312,8.404,Not Available,2871223000.0,Not Available,BYD,
24.54386,69.95,1.2602469,Not Available,0.32,0.00677,0.013,-27528344,-2.57134,100.77512,257.807,Not Available,1190106368,-32.726,Not Available,994266.0,Not Available,QXO,
22.617283,12.118486,1.2803578,Not Available,2.99,0.059180003,96.332,490560384,0.051939998,0.98578274,0.688,Not Available,10259931136,11.9,Not Available,4366370000.0,Not Available,DAR,
17.180147,23.06743,15.734007,Not Available,2.45,1.57258,1441.923,-91316128,0.27362,2.5150447,0.716,Not Available,6165904384,8.087,Not Available,3301658000.0,Not Available,RRR,
Not Available,16.700077,1.7564522,Not Available,0.99,-0.07368,72.68,338887488,0.11226,1.7443806,0.551,Not Available,10844119040,14.875,Not Available,2268700000.0,Not Available,CAE,
25.075268,11.711236,1.9107705,Not Available,7.79,0.08132,16.044,805157632,0.09944,1.2024858,0.228,Not Available,5817972736,16.197,Not Available,501310000.0,Not Available,SIGI,
22.834352,18.82029,4.371134,Not Available,17.93,0.19466999,66.255,398070880,0.12325,1.6625869,1.425,Not Available,7636559360,12.748,Not Available,1107885000.0,Not Available,VMI,
42.935654,32.78403,4.4223228,Not Available,4.88,0.110369995,20.836,137662000,0.20219,5.524431,1.775,Not Available,5377706496,25.003,Not Available,309569000.0,Not Available,BCPC,
83.36517,21.978006,4.8170753,Not Available,5.85,0.0638,0.844,42384248,0.41666,17.670538,7.658,Not Available,3686929664,53.322,Not Available,Not Available,Not Available,KRYS,
81.26191,7.391446,2.1809702,Not Available,8.77,0.026670001,97.563,-45648248,0.32753,3.1877482,0.165,Not Available,8952790016,7.549,Not Available,2188243000.0,Not Available,NFG,
20.31676,18.873026,1.7972988,Not Available,5.83,0.0913,95.303,-644477888,0.25696,3.193082,1.147,Not Available,8580236800,15.892,Not Available,2775790000.0,Not Available,IDA,
9.489691,16.041197,1.227497,Not Available,1.14,0.13562,83.159,16647625,0.087469995,0.8440306,0.81,Not Available,6192565248,9.048,Not Available,2236904000.0,Not Available,MDU,
26.26855,21.70232,9.054259,Not Available,6.84,0.38311002,87.601,183724992,0.22944,4.661363,0.956,Not Available,7034489344,18.694,Not Available,564300000.0,Not Available,AWI,
11.8404255,8.572187,0.934548,Not Available,2.58,0.077410005,120.821,287000000,0.7551,3.540187,2.756,Not Available,13923278848,Not Available,Not Available,Not Available,Not Available,FSK,
19.265432,14.762504,3.2773285,Not Available,1.98,0.18280001,39.049,520135744,0.13424,1.622017,1.112,Not Available,6243595776,8.301,Not Available,594283000.0,Not Available,CHX,
12.8088665,11.265454,2.350612,Not Available,11.55,0.20857,245.308,-40250000,0.06061,0.40826428,0.457,Not Available,14413713408,12.351,Not Available,6414000000.0,Not Available,WHR,
69.33121,Not Available,6.59617,Not Available,Not Available,0.32265,11.211,54072376,0.12777,6.6134086,1.131,Not Available,1757535744,13.569,Not Available,Not Available,Not Available,CRVL,
Not Available,17.406782,0.70135903,Not Available,0.39,-0.05365,53.573,1092249984,-0.03961,0.25399584,0.498,Not Available,9075800064,8.498,Not Available,3137000000.0,Not Available,CLF,
45.863297,32.30325,7.8547144,Not Available,7.54,0.21311001,26.599,128540376,0.27507,11.626609,1.947,Not Available,6766872064,36.971,Not Available,,Not Available,NVMI,
35.8481,25.32687,7.358233,Not Available,4.45,0.21215001,51.717,300312512,0.054970004,1.4331498,0.797,Not Available,13932296192,21.287,Not Available,589300000.0,Not Available,CLS,
19.061594,12.712889,2.7354028,Not Available,4.14,0.1542,185.399,538350720,0.10702,0.97144735,0.685,Not Available,9058009088,10.715,Not Available,2546451000.0,Not Available,SLGN,
Not Available,-7.844537,10.638298,Not Available,-5.11,-2.8997602,257.894,-231160368,-0.94618,7.0661073,2.465,Not Available,4003003904,-7.989,Not Available,Not Available,Not Available,RARE,
Not Available,-154.64062,22.2999,Not Available,-0.94,-0.49655,233.98,-101520128,-0.38206002,16.09294,3.105,Not Available,6989548544,-26.665,Not Available,208535000.0,Not Available,BPMC,
16.408934,7.3924074,1.8926632,Not Available,5.67,0.11987001,205.982,319538368,0.111190006,0.71384734,1.836,Not Available,7892584960,7.799,Not Available,3035868000.0,Not Available,SON,
44.82524,41.588036,11.425389,Not Available,2.11,0.27842,19.709,116237248,0.20663999,9.216698,2.819,Not Available,4548744192,37.819,Not Available,Not Available,Not Available,EXPO,
18.766047,17.657635,3.1566482,Not Available,4.85,0.18456,117.836,-142176992,0.05001,1.3417579,0.478,Not Available,7340643840,14.35,Not Available,Not Available,Not Available,FIVE,
24.5042,22.351336,3.4788833,Not Available,1.26,0.14574,85.646,248626368,0.06655,1.0390068,1.265,Not Available,5693745664,14.938,Not Available,1056650000.0,Not Available,OPCH,
1270.0,42.805832,2.292419,Not Available,2.07,0.0019400001,24.304,44477752,-0.02148,6.847745,0.53,Not Available,8703181824,-1135.296,Not Available,914000000.0,Not Available,BILL,
15.124378,13.560048,1.5267943,Not Available,2.13,0.10189,Not Available,Not Available,0.53981,6.2496257,Not Available,Not Available,6728321024,Not Available,Not Available,1741134000.0,Not Available,HOMB,
25.95153,16.05615,1.3238682,Not Available,6.46,0.06588,28.965,435825120,0.053239997,0.53906506,0.767,Not Available,6427885056,9.169,Not Available,1101265000.0,Not Available,THO,
35.120155,22.425997,3.4843302,Not Available,4.04,0.106529996,7.416,39554248,0.10809,2.2223332,1.541,Not Available,4741745664,20.92,Not Available,24669000.0,Not Available,SKY,
25.071053,20.20849,5.255841,Not Available,9.34,0.22437,88.21,-40571376,0.08646,1.2537476,3.189,Not Available,6118650368,11.613,Not Available,791415000.0,Not Available,DY,
11.0475,13.057314,5.0130463,Not Available,3.38,0.60612,11.396,278210880,0.21343,2.3251667,1.794,Not Available,5947998720,8.231,Not Available,143967000.0,Not Available,NXT,
11.000888,19.194036,3.4854805,Not Available,25.82,0.36990002,84.902,368575488,0.24861999,1.7102854,1.413,Not Available,5833187328,8.275,Not Available,643622000.0,Not Available,NEU,
3.1168315,3.8148236,8.223616,Not Available,4.23,Not Available,1774.645,622875008,0.24652,0.6324956,0.893,Not Available,12039661568,6.825,Not Available,8751000000.0,Not Available,OGN,
8.871736,8.638603,2.1682885,Not Available,15.49,0.24068001,311.87,1128000000,0.24962999,0.90773505,1.415,Not Available,11572013056,7.035,Not Available,6713000000.0,Not Available,NXST,
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,BEPI,
7.5986896,7.443808,1.0445963,Not Available,12.67,0.14523,68.71,749500032,0.08596,0.58133215,0.55,Not Available,9256478720,7.645,Not Available,1591700000.0,Not Available,PVH,
8.533679,8.778663,1.0499474,Not Available,3.69,0.1353,41.745,455705632,0.67329,3.7648535,1.391,Not Available,6434563584,6.654,Not Available,1537257000.0,Not Available,RDN,
Not Available,18.410604,8.340963,Not Available,1.35,-0.0779,349.744,2215375104,0.01616,0.5808673,0.663,Not Available,11767686144,11.381,Not Available,3112000000.0,Not Available,KD,
15.473267,11.309419,1.955064,Not Available,13.72,0.1463,27.241,523712512,0.088290006,0.9109335,0.197,Not Available,5988091904,11.661,Not Available,783200000.0,Not Available,THG,
25.531034,22.746544,3.1619406,Not Available,1.64,0.14276,Not Available,Not Available,0.54533,10.299847,Not Available,Not Available,5029153280,Not Available,Not Available,21053000.0,Not Available,FFIN,
Not Available,8.156819,1.2737191,Not Available,5.44,0.00467,45.765,1910375040,0.00413,0.94883907,0.222,Not Available,3492507392,19.732,Not Available,1754000000.0,Not Available,FG,
15.72261,12.655472,2.1916428,Not Available,5.29,0.1415,133.51,204387504,0.08686,0.81750274,0.658,Not Available,6881668096,8.478,Not Available,1975700000.0,Not Available,BC,
15.707415,12.55084,2.6041596,Not Available,5.44,0.1701,70.96,321190752,0.108059995,0.89351416,1.416,Not Available,6033816064,10.324,Not Available,1091954000.0,Not Available,MMS,
